polynomial,budget,tile_x,tile_y,x_min,x_max,y_min,y_max,sample_count,mean_iterations,late_fraction,unresolved_fraction
unity-cubic,8,7,2,0.2666666666666666,0.5333333333333332,0.8,1.0666666666666669,100,7.91,0.69,0.69
unity-cubic,8,8,2,0.5333333333333332,0.7999999999999998,0.8,1.0666666666666669,100,7.69,0.58,0.58
unity-cubic,8,9,2,0.7999999999999998,1.0666666666666664,0.8,1.0666666666666669,100,7.6,0.3,0.3
unity-cubic,8,10,2,1.0666666666666664,1.333333333333333,0.8,1.0666666666666669,100,6.6,0.0,0.0
unity-cubic,8,11,2,1.333333333333333,1.6,0.8,1.0666666666666669,100,6.27,0.0,0.0
unity-cubic,8,0,3,-1.6,-1.3333333333333335,0.5333333333333334,0.8,100,6.45,0.0,0.0
unity-cubic,8,1,3,-1.3333333333333335,-1.0666666666666669,0.5333333333333334,0.8,100,5.88,0.0,0.0
unity-cubic,8,2,3,-1.0666666666666669,-0.8,0.5333333333333334,0.8,100,5.12,0.0,0.0
unity-cubic,8,3,3,-0.8,-0.5333333333333334,0.5333333333333334,0.8,100,4.46,0.0,0.0
unity-cubic,8,4,3,-0.5333333333333334,-0.26666666666666683,0.5333333333333334,0.8,100,4.38,0.0,0.0
unity-cubic,8,5,3,-0.26666666666666683,0.0,0.5333333333333334,0.8,100,5.57,0.0,0.0
unity-cubic,8,6,3,0.0,0.2666666666666666,0.5333333333333334,0.8,100,7.68,0.53,0.53
unity-cubic,8,7,3,0.2666666666666666,0.5333333333333332,0.5333333333333334,0.8,100,8.0,0.97,0.97
unity-cubic,8,8,3,0.5333333333333332,0.7999999999999998,0.5333333333333334,0.8,100,7.5,0.36,0.36
unity-cubic,8,9,3,0.7999999999999998,1.0666666666666664,0.5333333333333334,0.8,100,6.17,0.0,0.0
unity-cubic,8,10,3,1.0666666666666664,1.333333333333333,0.5333333333333334,0.8,100,5.72,0.0,0.0
unity-cubic,8,11,3,1.333333333333333,1.6,0.5333333333333334,0.8,100,5.82,0.0,0.0
unity-cubic,8,0,4,-1.6,-1.3333333333333335,0.26666666666666683,0.5333333333333334,100,7.55,0.12,0.12
unity-cubic,8,1,4,-1.3333333333333335,-1.0666666666666669,0.26666666666666683,0.5333333333333334,100,7.1,0.06,0.06
unity-cubic,8,2,4,-1.0666666666666669,-0.8,0.26666666666666683,0.5333333333333334,100,6.35,0.0,0.0
unity-cubic,8,3,4,-0.8,-0.5333333333333334,0.26666666666666683,0.5333333333333334,100,6.09,0.0,0.0
unity-cubic,8,4,4,-0.5333333333333334,-0.26666666666666683,0.26666666666666683,0.5333333333333334,100,6.12,0.0,0.0
unity-cubic,8,5,4,-0.26666666666666683,0.0,0.26666666666666683,0.5333333333333334,100,7.16,0.17,0.17
unity-cubic,8,6,4,0.0,0.2666666666666666,0.26666666666666683,0.5333333333333334,100,7.14,0.37,0.37
unity-cubic,8,7,4,0.2666666666666666,0.5333333333333332,0.26666666666666683,0.5333333333333334,100,7.56,0.47,0.47
