power,budget,threshold,tile_x,tile_y,x_min,x_max,y_min,y_max,sample_count,mean_iterations,late_fraction,unresolved_fraction
6,80,40,7,4,0.2666666666666666,0.5333333333333332,0.26666666666666683,0.5333333333333334,100,14.87,0.02,0.0
6,80,40,8,4,0.5333333333333332,0.7999999999999998,0.26666666666666683,0.5333333333333334,100,23.83,0.1,0.02
6,80,40,9,4,0.7999999999999998,1.0666666666666664,0.26666666666666683,0.5333333333333334,100,16.5,0.08,0.0
6,80,40,10,4,1.0666666666666664,1.333333333333333,0.26666666666666683,0.5333333333333334,100,9.17,0.01,0.0
6,80,40,11,4,1.333333333333333,1.6,0.26666666666666683,0.5333333333333334,100,7.55,0.0,0.0
6,80,40,0,5,-1.6,-1.3333333333333335,0.0,0.26666666666666683,100,6.36,0.0,0.0
6,80,40,1,5,-1.3333333333333335,-1.0666666666666669,0.0,0.26666666666666683,100,5.33,0.0,0.0
6,80,40,2,5,-1.0666666666666669,-0.8,0.0,0.26666666666666683,100,5.61,0.0,0.0
6,80,40,3,5,-0.8,-0.5333333333333334,0.0,0.26666666666666683,100,13.31,0.03,0.01
6,80,40,4,5,-0.5333333333333334,-0.26666666666666683,0.0,0.26666666666666683,100,23.37,0.07,0.01
6,80,40,5,5,-0.26666666666666683,0.0,0.0,0.26666666666666683,100,45.25,0.55,0.06
6,80,40,6,5,0.0,0.2666666666666666,0.0,0.26666666666666683,100,45.25,0.55,0.06
6,80,40,7,5,0.2666666666666666,0.5333333333333332,0.0,0.26666666666666683,100,23.37,0.07,0.01
6,80,40,8,5,0.5333333333333332,0.7999999999999998,0.0,0.26666666666666683,100,13.31,0.03,0.01
6,80,40,9,5,0.7999999999999998,1.0666666666666664,0.0,0.26666666666666683,100,5.61,0.0,0.0
6,80,40,10,5,1.0666666666666664,1.333333333333333,0.0,0.26666666666666683,100,5.33,0.0,0.0
6,80,40,11,5,1.333333333333333,1.6,0.0,0.26666666666666683,100,6.36,0.0,0.0
6,80,40,0,6,-1.6,-1.3333333333333335,-0.2666666666666666,0.0,100,6.36,0.0,0.0
6,80,40,1,6,-1.3333333333333335,-1.0666666666666669,-0.2666666666666666,0.0,100,5.33,0.0,0.0
6,80,40,2,6,-1.0666666666666669,-0.8,-0.2666666666666666,0.0,100,5.61,0.0,0.0
6,80,40,3,6,-0.8,-0.5333333333333334,-0.2666666666666666,0.0,100,13.31,0.03,0.01
6,80,40,4,6,-0.5333333333333334,-0.26666666666666683,-0.2666666666666666,0.0,100,23.37,0.07,0.01
6,80,40,5,6,-0.26666666666666683,0.0,-0.2666666666666666,0.0,100,45.25,0.55,0.06
6,80,40,6,6,0.0,0.2666666666666666,-0.2666666666666666,0.0,100,45.25,0.55,0.06
6,80,40,7,6,0.2666666666666666,0.5333333333333332,-0.2666666666666666,0.0,100,23.37,0.07,0.01
6,80,40,8,6,0.5333333333333332,0.7999999999999998,-0.2666666666666666,0.0,100,13.31,0.03,0.01
6,80,40,9,6,0.7999999999999998,1.0666666666666664,-0.2666666666666666,0.0,100,5.61,0.0,0.0
6,80,40,10,6,1.0666666666666664,1.333333333333333,-0.2666666666666666,0.0,100,5.33,0.0,0.0
6,80,40,11,6,1.333333333333333,1.6,-0.2666666666666666,0.0,100,6.36,0.0,0.0
6,80,40,0,7,-1.6,-1.3333333333333335,-0.5333333333333332,-0.2666666666666666,100,7.55,0.0,0.0
6,80,40,1,7,-1.3333333333333335,-1.0666666666666669,-0.5333333333333332,-0.2666666666666666,100,9.17,0.01,0.0
6,80,40,2,7,-1.0666666666666669,-0.8,-0.5333333333333332,-0.2666666666666666,100,16.5,0.08,0.0
6,80,40,3,7,-0.8,-0.5333333333333334,-0.5333333333333332,-0.2666666666666666,100,23.83,0.1,0.02
6,80,40,4,7,-0.5333333333333334,-0.26666666666666683,-0.5333333333333332,-0.2666666666666666,100,14.87,0.02,0.0
6,80,40,5,7,-0.26666666666666683,0.0,-0.5333333333333332,-0.2666666666666666,100,23.16,0.07,0.01
6,80,40,6,7,0.0,0.2666666666666666,-0.5333333333333332,-0.2666666666666666,100,23.16,0.07,0.01
6,80,40,7,7,0.2666666666666666,0.5333333333333332,-0.5333333333333332,-0.2666666666666666,100,14.87,0.02,0.0
6,80,40,8,7,0.5333333333333332,0.7999999999999998,-0.5333333333333332,-0.2666666666666666,100,23.83,0.1,0.02
6,80,40,9,7,0.7999999999999998,1.0666666666666664,-0.5333333333333332,-0.2666666666666666,100,16.5,0.08,0.0
6,80,40,10,7,1.0666666666666664,1.333333333333333,-0.5333333333333332,-0.2666666666666666,100,9.17,0.01,0.0
6,80,40,11,7,1.333333333333333,1.6,-0.5333333333333332,-0.2666666666666666,100,7.55,0.0,0.0
6,80,40,0,8,-1.6,-1.3333333333333335,-0.7999999999999998,-0.5333333333333332,100,18.23,0.06,0.01
6,80,40,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,100,22.22,0.09,0.01
6,80,40,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,100,16.98,0.06,0.01
6,80,40,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,100,8.57,0.0,0.0
6,80,40,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,100,7.28,0.0,0.0
6,80,40,5,8,-0.26666666666666683,0.0,-0.7999999999999998,-0.5333333333333332,100,17.53,0.08,0.0
6,80,40,6,8,0.0,0.2666666666666666,-0.7999999999999998,-0.5333333333333332,100,17.53,0.08,0.0
6,80,40,7,8,0.2666666666666666,0.5333333333333332,-0.7999999999999998,-0.5333333333333332,100,7.28,0.0,0.0
6,80,40,8,8,0.5333333333333332,0.7999999999999998,-0.7999999999999998,-0.5333333333333332,100,8.57,0.0,0.0
6,80,40,9,8,0.7999999999999998,1.0666666666666664,-0.7999999999999998,-0.5333333333333332,100,16.98,0.06,0.01
6,80,40,10,8,1.0666666666666664,1.333333333333333,-0.7999999999999998,-0.5333333333333332,100,22.22,0.09,0.01
6,80,40,11,8,1.333333333333333,1.6,-0.7999999999999998,-0.5333333333333332,100,18.23,0.06,0.01
6,80,40,0,9,-1.6,-1.3333333333333335,-1.0666666666666664,-0.7999999999999998,100,22.14,0.12,0.0
6,80,40,1,9,-1.3333333333333335,-1.0666666666666669,-1.0666666666666664,-0.7999999999999998,100,12.76,0.02,0.0
6,80,40,2,9,-1.0666666666666669,-0.8,-1.0666666666666664,-0.7999999999999998,100,6.92,0.0,0.0
6,80,40,3,9,-0.8,-0.5333333333333334,-1.0666666666666664,-0.7999999999999998,100,4.98,0.0,0.0
6,80,40,4,9,-0.5333333333333334,-0.26666666666666683,-1.0666666666666664,-0.7999999999999998,100,4.75,0.0,0.0
6,80,40,5,9,-0.26666666666666683,0.0,-1.0666666666666664,-0.7999999999999998,100,15.32,0.05,0.01
6,80,40,6,9,0.0,0.2666666666666666,-1.0666666666666664,-0.7999999999999998,100,15.32,0.05,0.01
6,80,40,7,9,0.2666666666666666,0.5333333333333332,-1.0666666666666664,-0.7999999999999998,100,4.75,0.0,0.0
6,80,40,8,9,0.5333333333333332,0.7999999999999998,-1.0666666666666664,-0.7999999999999998,100,4.98,0.0,0.0
6,80,40,9,9,0.7999999999999998,1.0666666666666664,-1.0666666666666664,-0.7999999999999998,100,6.92,0.0,0.0
6,80,40,10,9,1.0666666666666664,1.333333333333333,-1.0666666666666664,-0.7999999999999998,100,12.76,0.02,0.0
6,80,40,11,9,1.333333333333333,1.6,-1.0666666666666664,-0.7999999999999998,100,22.14,0.12,0.0
6,80,40,0,10,-1.6,-1.3333333333333335,-1.333333333333333,-1.0666666666666664,100,12.66,0.02,0.01
6,80,40,1,10,-1.3333333333333335,-1.0666666666666669,-1.333333333333333,-1.0666666666666664,100,8.0,0.0,0.0
6,80,40,2,10,-1.0666666666666669,-0.8,-1.333333333333333,-1.0666666666666664,100,6.67,0.0,0.0
6,80,40,3,10,-0.8,-0.5333333333333334,-1.333333333333333,-1.0666666666666664,100,5.8,0.0,0.0
6,80,40,4,10,-0.5333333333333334,-0.26666666666666683,-1.333333333333333,-1.0666666666666664,100,6.08,0.0,0.0
6,80,40,5,10,-0.26666666666666683,0.0,-1.333333333333333,-1.0666666666666664,100,17.05,0.1,0.0
6,80,40,6,10,0.0,0.2666666666666666,-1.333333333333333,-1.0666666666666664,100,17.05,0.1,0.0
6,80,40,7,10,0.2666666666666666,0.5333333333333332,-1.333333333333333,-1.0666666666666664,100,6.08,0.0,0.0
6,80,40,8,10,0.5333333333333332,0.7999999999999998,-1.333333333333333,-1.0666666666666664,100,5.8,0.0,0.0
6,80,40,9,10,0.7999999999999998,1.0666666666666664,-1.333333333333333,-1.0666666666666664,100,6.67,0.0,0.0
6,80,40,10,10,1.0666666666666664,1.333333333333333,-1.333333333333333,-1.0666666666666664,100,8.0,0.0,0.0
6,80,40,11,10,1.333333333333333,1.6,-1.333333333333333,-1.0666666666666664,100,12.66,0.02,0.01
6,80,40,0,11,-1.6,-1.3333333333333335,-1.6,-1.333333333333333,100,9.13,0.0,0.0
6,80,40,1,11,-1.3333333333333335,-1.0666666666666669,-1.6,-1.333333333333333,100,7.95,0.0,0.0
6,80,40,2,11,-1.0666666666666669,-0.8,-1.6,-1.333333333333333,100,7.1,0.0,0.0
6,80,40,3,11,-0.8,-0.5333333333333334,-1.6,-1.333333333333333,100,6.86,0.0,0.0
6,80,40,4,11,-0.5333333333333334,-0.26666666666666683,-1.6,-1.333333333333333,100,7.43,0.0,0.0
6,80,40,5,11,-0.26666666666666683,0.0,-1.6,-1.333333333333333,100,17.92,0.07,0.0
6,80,40,6,11,0.0,0.2666666666666666,-1.6,-1.333333333333333,100,17.92,0.07,0.0
6,80,40,7,11,0.2666666666666666,0.5333333333333332,-1.6,-1.333333333333333,100,7.43,0.0,0.0
6,80,40,8,11,0.5333333333333332,0.7999999999999998,-1.6,-1.333333333333333,100,6.86,0.0,0.0
6,80,40,9,11,0.7999999999999998,1.0666666666666664,-1.6,-1.333333333333333,100,7.1,0.0,0.0
6,80,40,10,11,1.0666666666666664,1.333333333333333,-1.6,-1.333333333333333,100,7.95,0.0,0.0
6,80,40,11,11,1.333333333333333,1.6,-1.6,-1.333333333333333,100,9.13,0.0,0.0
9,40,20,0,0,-1.6,-1.3333333333333335,1.3333333333333335,1.6,100,18.71,0.29,0.12
9,40,20,1,0,-1.3333333333333335,-1.0666666666666669,1.3333333333333335,1.6,100,10.62,0.0,0.0
9,40,20,2,0,-1.0666666666666669,-0.8,1.3333333333333335,1.6,100,8.95,0.0,0.0
9,40,20,3,0,-0.8,-0.5333333333333334,1.3333333333333335,1.6,100,8.57,0.0,0.0
9,40,20,4,0,-0.5333333333333334,-0.26666666666666683,1.3333333333333335,1.6,100,16.45,0.23,0.08
9,40,20,5,0,-0.26666666666666683,0.0,1.3333333333333335,1.6,100,18.84,0.36,0.14
9,40,20,6,0,0.0,0.2666666666666666,1.3333333333333335,1.6,100,7.73,0.0,0.0
9,40,20,7,0,0.2666666666666666,0.5333333333333332,1.3333333333333335,1.6,100,8.07,0.0,0.0
9,40,20,8,0,0.5333333333333332,0.7999999999999998,1.3333333333333335,1.6,100,15.67,0.23,0.03
9,40,20,9,0,0.7999999999999998,1.0666666666666664,1.3333333333333335,1.6,100,24.05,0.56,0.2
9,40,20,10,0,1.0666666666666664,1.333333333333333,1.3333333333333335,1.6,100,11.16,0.0,0.0
9,40,20,11,0,1.333333333333333,1.6,1.3333333333333335,1.6,100,10.61,0.0,0.0
9,40,20,0,1,-1.6,-1.3333333333333335,1.0666666666666669,1.3333333333333335,100,29.5,0.79,0.36
9,40,20,1,1,-1.3333333333333335,-1.0666666666666669,1.0666666666666669,1.3333333333333335,100,18.61,0.27,0.15
9,40,20,2,1,-1.0666666666666669,-0.8,1.0666666666666669,1.3333333333333335,100,8.47,0.0,0.0
9,40,20,3,1,-0.8,-0.5333333333333334,1.0666666666666669,1.3333333333333335,100,6.95,0.0,0.0
9,40,20,4,1,-0.5333333333333334,-0.26666666666666683,1.0666666666666669,1.3333333333333335,100,11.18,0.1,0.05
9,40,20,5,1,-0.26666666666666683,0.0,1.0666666666666669,1.3333333333333335,100,19.25,0.34,0.21
9,40,20,6,1,0.0,0.2666666666666666,1.0666666666666669,1.3333333333333335,100,6.01,0.0,0.0
9,40,20,7,1,0.2666666666666666,0.5333333333333332,1.0666666666666669,1.3333333333333335,100,7.33,0.0,0.0
9,40,20,8,1,0.5333333333333332,0.7999999999999998,1.0666666666666669,1.3333333333333335,100,24.2,0.52,0.26
9,40,20,9,1,0.7999999999999998,1.0666666666666664,1.0666666666666669,1.3333333333333335,100,11.99,0.12,0.0
9,40,20,10,1,1.0666666666666664,1.333333333333333,1.0666666666666669,1.3333333333333335,100,8.97,0.0,0.0
9,40,20,11,1,1.333333333333333,1.6,1.0666666666666669,1.3333333333333335,100,9.68,0.0,0.0
9,40,20,0,2,-1.6,-1.3333333333333335,0.8,1.0666666666666669,100,12.65,0.07,0.02
9,40,20,1,2,-1.3333333333333335,-1.0666666666666669,0.8,1.0666666666666669,100,22.55,0.48,0.19
9,40,20,2,2,-1.0666666666666669,-0.8,0.8,1.0666666666666669,100,17.11,0.29,0.15
9,40,20,3,2,-0.8,-0.5333333333333334,0.8,1.0666666666666669,100,5.88,0.0,0.0
9,40,20,4,2,-0.5333333333333334,-0.26666666666666683,0.8,1.0666666666666669,100,7.24,0.05,0.02
9,40,20,5,2,-0.26666666666666683,0.0,0.8,1.0666666666666669,100,23.67,0.53,0.27
9,40,20,6,2,0.0,0.2666666666666666,0.8,1.0666666666666669,100,6.48,0.04,0.0
9,40,20,7,2,0.2666666666666666,0.5333333333333332,0.8,1.0666666666666669,100,15.38,0.27,0.13
9,40,20,8,2,0.5333333333333332,0.7999999999999998,0.8,1.0666666666666669,100,16.92,0.31,0.14
9,40,20,9,2,0.7999999999999998,1.0666666666666664,0.8,1.0666666666666669,100,6.91,0.0,0.0
9,40,20,10,2,1.0666666666666664,1.333333333333333,0.8,1.0666666666666669,100,7.81,0.0,0.0
9,40,20,11,2,1.333333333333333,1.6,0.8,1.0666666666666669,100,9.52,0.0,0.0
9,40,20,0,3,-1.6,-1.3333333333333335,0.5333333333333334,0.8,100,8.49,0.0,0.0
9,40,20,1,3,-1.3333333333333335,-1.0666666666666669,0.5333333333333334,0.8,100,8.63,0.02,0.01
9,40,20,2,3,-1.0666666666666669,-0.8,0.5333333333333334,0.8,100,18.74,0.34,0.22
9,40,20,3,3,-0.8,-0.5333333333333334,0.5333333333333334,0.8,100,19.43,0.39,0.18
9,40,20,4,3,-0.5333333333333334,-0.26666666666666683,0.5333333333333334,0.8,100,13.62,0.13,0.08
9,40,20,5,3,-0.26666666666666683,0.0,0.5333333333333334,0.8,100,22.44,0.57,0.18
9,40,20,6,3,0.0,0.2666666666666666,0.5333333333333334,0.8,100,19.1,0.42,0.06
9,40,20,7,3,0.2666666666666666,0.5333333333333332,0.5333333333333334,0.8,100,22.76,0.48,0.21
9,40,20,8,3,0.5333333333333332,0.7999999999999998,0.5333333333333334,0.8,100,8.61,0.07,0.05
9,40,20,9,3,0.7999999999999998,1.0666666666666664,0.5333333333333334,0.8,100,5.71,0.0,0.0
9,40,20,10,3,1.0666666666666664,1.333333333333333,0.5333333333333334,0.8,100,9.7,0.03,0.01
9,40,20,11,3,1.333333333333333,1.6,0.5333333333333334,0.8,100,19.7,0.33,0.17
9,40,20,0,4,-1.6,-1.3333333333333335,0.26666666666666683,0.5333333333333334,100,8.0,0.0,0.0
9,40,20,1,4,-1.3333333333333335,-1.0666666666666669,0.26666666666666683,0.5333333333333334,100,6.26,0.0,0.0
9,40,20,2,4,-1.0666666666666669,-0.8,0.26666666666666683,0.5333333333333334,100,5.14,0.0,0.0
9,40,20,3,4,-0.8,-0.5333333333333334,0.26666666666666683,0.5333333333333334,100,20.5,0.44,0.17
9,40,20,4,4,-0.5333333333333334,-0.26666666666666683,0.26666666666666683,0.5333333333333334,100,27.41,0.77,0.2
9,40,20,5,4,-0.26666666666666683,0.0,0.26666666666666683,0.5333333333333334,100,37.72,1.0,0.67
9,40,20,6,4,0.0,0.2666666666666666,0.26666666666666683,0.5333333333333334,100,37.84,1.0,0.67
9,40,20,7,4,0.2666666666666666,0.5333333333333332,0.26666666666666683,0.5333333333333334,100,27.79,0.81,0.19
9,40,20,8,4,0.5333333333333332,0.7999999999999998,0.26666666666666683,0.5333333333333334,100,18.83,0.32,0.22
9,40,20,9,4,0.7999999999999998,1.0666666666666664,0.26666666666666683,0.5333333333333334,100,19.72,0.39,0.16
9,40,20,10,4,1.0666666666666664,1.333333333333333,0.26666666666666683,0.5333333333333334,100,22.16,0.48,0.21
9,40,20,11,4,1.333333333333333,1.6,0.26666666666666683,0.5333333333333334,100,17.71,0.28,0.13
9,40,20,0,5,-1.6,-1.3333333333333335,0.0,0.26666666666666683,100,18.08,0.3,0.12
9,40,20,1,5,-1.3333333333333335,-1.0666666666666669,0.0,0.26666666666666683,100,13.78,0.22,0.06
9,40,20,2,5,-1.0666666666666669,-0.8,0.0,0.26666666666666683,100,16.94,0.34,0.13
9,40,20,3,5,-0.8,-0.5333333333333334,0.0,0.26666666666666683,100,20.64,0.47,0.15
9,40,20,4,5,-0.5333333333333334,-0.26666666666666683,0.0,0.26666666666666683,100,37.76,1.0,0.63
9,40,20,5,5,-0.26666666666666683,0.0,0.0,0.26666666666666683,100,39.6,1.0,1.0
9,40,20,6,5,0.0,0.2666666666666666,0.0,0.26666666666666683,100,39.6,1.0,1.0
9,40,20,7,5,0.2666666666666666,0.5333333333333332,0.0,0.26666666666666683,100,37.64,1.0,0.65
9,40,20,8,5,0.5333333333333332,0.7999999999999998,0.0,0.26666666666666683,100,20.76,0.5,0.12
9,40,20,9,5,0.7999999999999998,1.0666666666666664,0.0,0.26666666666666683,100,10.62,0.14,0.06
9,40,20,10,5,1.0666666666666664,1.333333333333333,0.0,0.26666666666666683,100,6.4,0.0,0.0
9,40,20,11,5,1.333333333333333,1.6,0.0,0.26666666666666683,100,7.79,0.0,0.0
9,40,20,0,6,-1.6,-1.3333333333333335,-0.2666666666666666,0.0,100,18.08,0.3,0.12
9,40,20,1,6,-1.3333333333333335,-1.0666666666666669,-0.2666666666666666,0.0,100,13.78,0.22,0.06
9,40,20,2,6,-1.0666666666666669,-0.8,-0.2666666666666666,0.0,100,16.94,0.34,0.13
9,40,20,3,6,-0.8,-0.5333333333333334,-0.2666666666666666,0.0,100,20.64,0.47,0.15
9,40,20,4,6,-0.5333333333333334,-0.26666666666666683,-0.2666666666666666,0.0,100,37.76,1.0,0.63
9,40,20,5,6,-0.26666666666666683,0.0,-0.2666666666666666,0.0,100,39.6,1.0,1.0
9,40,20,6,6,0.0,0.2666666666666666,-0.2666666666666666,0.0,100,39.6,1.0,1.0
9,40,20,7,6,0.2666666666666666,0.5333333333333332,-0.2666666666666666,0.0,100,37.64,1.0,0.65
9,40,20,8,6,0.5333333333333332,0.7999999999999998,-0.2666666666666666,0.0,100,20.76,0.5,0.12
9,40,20,9,6,0.7999999999999998,1.0666666666666664,-0.2666666666666666,0.0,100,10.62,0.14,0.06
9,40,20,10,6,1.0666666666666664,1.333333333333333,-0.2666666666666666,0.0,100,6.4,0.0,0.0
9,40,20,11,6,1.333333333333333,1.6,-0.2666666666666666,0.0,100,7.79,0.0,0.0
9,40,20,0,7,-1.6,-1.3333333333333335,-0.5333333333333332,-0.2666666666666666,100,8.0,0.0,0.0
9,40,20,1,7,-1.3333333333333335,-1.0666666666666669,-0.5333333333333332,-0.2666666666666666,100,6.26,0.0,0.0
9,40,20,2,7,-1.0666666666666669,-0.8,-0.5333333333333332,-0.2666666666666666,100,5.14,0.0,0.0
9,40,20,3,7,-0.8,-0.5333333333333334,-0.5333333333333332,-0.2666666666666666,100,20.5,0.44,0.17
9,40,20,4,7,-0.5333333333333334,-0.26666666666666683,-0.5333333333333332,-0.2666666666666666,100,27.41,0.77,0.2
9,40,20,5,7,-0.26666666666666683,0.0,-0.5333333333333332,-0.2666666666666666,100,37.72,1.0,0.67
9,40,20,6,7,0.0,0.2666666666666666,-0.5333333333333332,-0.2666666666666666,100,37.84,1.0,0.67
9,40,20,7,7,0.2666666666666666,0.5333333333333332,-0.5333333333333332,-0.2666666666666666,100,27.79,0.81,0.19
9,40,20,8,7,0.5333333333333332,0.7999999999999998,-0.5333333333333332,-0.2666666666666666,100,18.83,0.32,0.22
9,40,20,9,7,0.7999999999999998,1.0666666666666664,-0.5333333333333332,-0.2666666666666666,100,19.72,0.39,0.16
9,40,20,10,7,1.0666666666666664,1.333333333333333,-0.5333333333333332,-0.2666666666666666,100,22.16,0.48,0.21
9,40,20,11,7,1.333333333333333,1.6,-0.5333333333333332,-0.2666666666666666,100,17.71,0.28,0.13
9,40,20,0,8,-1.6,-1.3333333333333335,-0.7999999999999998,-0.5333333333333332,100,8.49,0.0,0.0
9,40,20,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,100,8.63,0.02,0.01
9,40,20,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,100,18.74,0.34,0.22
9,40,20,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,100,19.43,0.39,0.18
9,40,20,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,100,13.62,0.13,0.08
9,40,20,5,8,-0.26666666666666683,0.0,-0.7999999999999998,-0.5333333333333332,100,22.44,0.57,0.18
9,40,20,6,8,0.0,0.2666666666666666,-0.7999999999999998,-0.5333333333333332,100,19.1,0.42,0.06
9,40,20,7,8,0.2666666666666666,0.5333333333333332,-0.7999999999999998,-0.5333333333333332,100,22.76,0.48,0.21
9,40,20,8,8,0.5333333333333332,0.7999999999999998,-0.7999999999999998,-0.5333333333333332,100,8.61,0.07,0.05
9,40,20,9,8,0.7999999999999998,1.0666666666666664,-0.7999999999999998,-0.5333333333333332,100,5.71,0.0,0.0
9,40,20,10,8,1.0666666666666664,1.333333333333333,-0.7999999999999998,-0.5333333333333332,100,9.7,0.03,0.01
9,40,20,11,8,1.333333333333333,1.6,-0.7999999999999998,-0.5333333333333332,100,19.7,0.33,0.17
9,40,20,0,9,-1.6,-1.3333333333333335,-1.0666666666666664,-0.7999999999999998,100,12.65,0.07,0.02
9,40,20,1,9,-1.3333333333333335,-1.0666666666666669,-1.0666666666666664,-0.7999999999999998,100,22.55,0.48,0.19
9,40,20,2,9,-1.0666666666666669,-0.8,-1.0666666666666664,-0.7999999999999998,100,17.11,0.29,0.15
9,40,20,3,9,-0.8,-0.5333333333333334,-1.0666666666666664,-0.7999999999999998,100,5.88,0.0,0.0
9,40,20,4,9,-0.5333333333333334,-0.26666666666666683,-1.0666666666666664,-0.7999999999999998,100,7.24,0.05,0.02
9,40,20,5,9,-0.26666666666666683,0.0,-1.0666666666666664,-0.7999999999999998,100,23.67,0.53,0.27
9,40,20,6,9,0.0,0.2666666666666666,-1.0666666666666664,-0.7999999999999998,100,6.48,0.04,0.0
9,40,20,7,9,0.2666666666666666,0.5333333333333332,-1.0666666666666664,-0.7999999999999998,100,15.38,0.27,0.13
9,40,20,8,9,0.5333333333333332,0.7999999999999998,-1.0666666666666664,-0.7999999999999998,100,16.92,0.31,0.14
9,40,20,9,9,0.7999999999999998,1.0666666666666664,-1.0666666666666664,-0.7999999999999998,100,6.91,0.0,0.0
9,40,20,10,9,1.0666666666666664,1.333333333333333,-1.0666666666666664,-0.7999999999999998,100,7.81,0.0,0.0
9,40,20,11,9,1.333333333333333,1.6,-1.0666666666666664,-0.7999999999999998,100,9.52,0.0,0.0
9,40,20,0,10,-1.6,-1.3333333333333335,-1.333333333333333,-1.0666666666666664,100,29.5,0.79,0.36
9,40,20,1,10,-1.3333333333333335,-1.0666666666666669,-1.333333333333333,-1.0666666666666664,100,18.61,0.27,0.15
9,40,20,2,10,-1.0666666666666669,-0.8,-1.333333333333333,-1.0666666666666664,100,8.47,0.0,0.0
9,40,20,3,10,-0.8,-0.5333333333333334,-1.333333333333333,-1.0666666666666664,100,6.95,0.0,0.0
9,40,20,4,10,-0.5333333333333334,-0.26666666666666683,-1.333333333333333,-1.0666666666666664,100,11.18,0.1,0.05
9,40,20,5,10,-0.26666666666666683,0.0,-1.333333333333333,-1.0666666666666664,100,19.25,0.34,0.21
9,40,20,6,10,0.0,0.2666666666666666,-1.333333333333333,-1.0666666666666664,100,6.01,0.0,0.0
9,40,20,7,10,0.2666666666666666,0.5333333333333332,-1.333333333333333,-1.0666666666666664,100,7.33,0.0,0.0
9,40,20,8,10,0.5333333333333332,0.7999999999999998,-1.333333333333333,-1.0666666666666664,100,24.2,0.52,0.26
9,40,20,9,10,0.7999999999999998,1.0666666666666664,-1.333333333333333,-1.0666666666666664,100,11.99,0.12,0.0
9,40,20,10,10,1.0666666666666664,1.333333333333333,-1.333333333333333,-1.0666666666666664,100,8.97,0.0,0.0
9,40,20,11,10,1.333333333333333,1.6,-1.333333333333333,-1.0666666666666664,100,9.68,0.0,0.0
9,40,20,0,11,-1.6,-1.3333333333333335,-1.6,-1.333333333333333,100,18.71,0.29,0.12
9,40,20,1,11,-1.3333333333333335,-1.0666666666666669,-1.6,-1.333333333333333,100,10.62,0.0,0.0
9,40,20,2,11,-1.0666666666666669,-0.8,-1.6,-1.333333333333333,100,8.95,0.0,0.0
9,40,20,3,11,-0.8,-0.5333333333333334,-1.6,-1.333333333333333,100,8.57,0.0,0.0
9,40,20,4,11,-0.5333333333333334,-0.26666666666666683,-1.6,-1.333333333333333,100,16.45,0.23,0.08
9,40,20,5,11,-0.26666666666666683,0.0,-1.6,-1.333333333333333,100,18.84,0.36,0.14
9,40,20,6,11,0.0,0.2666666666666666,-1.6,-1.333333333333333,100,7.73,0.0,0.0
9,40,20,7,11,0.2666666666666666,0.5333333333333332,-1.6,-1.333333333333333,100,8.07,0.0,0.0
9,40,20,8,11,0.5333333333333332,0.7999999999999998,-1.6,-1.333333333333333,100,15.67,0.23,0.03
9,40,20,9,11,0.7999999999999998,1.0666666666666664,-1.6,-1.333333333333333,100,24.05,0.56,0.2
9,40,20,10,11,1.0666666666666664,1.333333333333333,-1.6,-1.333333333333333,100,11.16,0.0,0.0
9,40,20,11,11,1.333333333333333,1.6,-1.6,-1.333333333333333,100,10.61,0.0,0.0
9,80,40,0,0,-1.6,-1.3333333333333335,1.3333333333333335,1.6,100,21.21,0.12,0.04
9,80,40,1,0,-1.3333333333333335,-1.0666666666666669,1.3333333333333335,1.6,100,10.62,0.0,0.0
9,80,40,2,0,-1.0666666666666669,-0.8,1.3333333333333335,1.6,100,8.95,0.0,0.0
9,80,40,3,0,-0.8,-0.5333333333333334,1.3333333333333335,1.6,100,8.57,0.0,0.0
9,80,40,4,0,-0.5333333333333334,-0.26666666666666683,1.3333333333333335,1.6,100,18.07,0.09,0.0
9,80,40,5,0,-0.26666666666666683,0.0,1.3333333333333335,1.6,100,21.89,0.14,0.04
9,80,40,6,0,0.0,0.2666666666666666,1.3333333333333335,1.6,100,7.73,0.0,0.0
9,80,40,7,0,0.2666666666666666,0.5333333333333332,1.3333333333333335,1.6,100,8.07,0.0,0.0
9,80,40,8,0,0.5333333333333332,0.7999999999999998,1.3333333333333335,1.6,100,16.5,0.04,0.02
9,80,40,9,0,0.7999999999999998,1.0666666666666664,1.3333333333333335,1.6,100,28.37,0.21,0.05
9,80,40,10,0,1.0666666666666664,1.333333333333333,1.3333333333333335,1.6,100,11.16,0.0,0.0
9,80,40,11,0,1.333333333333333,1.6,1.3333333333333335,1.6,100,10.61,0.0,0.0
